"Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"NCD age-standardized death rate","","2019","Russian Federation","European Region","Males","","854.1951","no data","no data","",
"NCD age-standardized death rate","","2019","Russian Federation","European Region","Females","","462.3888","no data","no data","",
"NCD age-standardized death rate","","2019","Rwanda","African Region","Total","","579.0164","no data","no data","",
"NCD age-standardized death rate","","2019","Rwanda","African Region","Males","","652.2279","no data","no data","",
"NCD age-standardized death rate","","2019","Rwanda","African Region","Females","","522.9113","no data","no data","",
"NCD age-standardized death rate","","2019","Saint Lucia","Region of the Americas","Total","","515.6624","no data","no data","",
"NCD age-standardized death rate","","2019","Saint Lucia","Region of the Americas","Males","","618.0968","no data","no data","",
"NCD age-standardized death rate","","2019","Saint Lucia","Region of the Americas","Females","","419.2825","no data","no data","",
"NCD age-standardized death rate","","2019","Saint Vincent and the Grenadines","Region of the Americas","Total","","537.206","no data","no data","",
"NCD age-standardized death rate","","2019","Saint Vincent and the Grenadines","Region of the Americas","Males","","574.2183","no data","no data","",
"NCD age-standardized death rate","","2019","Saint Vincent and the Grenadines","Region of the Americas","Females","","498.7765","no data","no data","",
"NCD age-standardized death rate","","2019","Samoa","Western Pacific Region","Total","","765.6935","no data","no data","",
"NCD age-standardized death rate","","2019","Samoa","Western Pacific Region","Males","","817.0657","no data","no data","",
"NCD age-standardized death rate","","2019","Samoa","Western Pacific Region","Females","","718.5348","no data","no data","",
"NCD age-standardized death rate","","2019","Sao Tome and Principe","African Region","Total","","613.2271","no data","no data","",
"NCD age-standardized death rate","","2019","Sao Tome and Principe","African Region","Males","","645.3683","no data","no data","",
"NCD age-standardized death rate","","2019","Sao Tome and Principe","African Region","Females","","587.082","no data","no data","",
"NCD age-standardized death rate","","2019","Saudi Arabia","Eastern Mediterranean Region","Total","","558.053","no data","no data","",
"NCD age-standardized death rate","","2019","Saudi Arabia","Eastern Mediterranean Region","Males","","585.7655","no data","no data","",
"NCD age-standardized death rate","","2019","Saudi Arabia","Eastern Mediterranean Region","Females","","520.5151","no data","no data","",
"NCD age-standardized death rate","","2019","Senegal","African Region","Total","","551.3592","no data","no data","",
"NCD age-standardized death rate","","2019","Senegal","African Region","Males","","581.4546","no data","no data","",
"NCD age-standardized death rate","","2019","Senegal","African Region","Females","","529.4945","no data","no data","",
"NCD age-standardized death rate","","2019","Serbia","European Region","Total","","600.8104","no data","no data","",
"NCD age-standardized death rate","","2019","Serbia","European Region","Males","","716.4739","no data","no data","",
"NCD age-standardized death rate","","2019","Serbia","European Region","Females","","503.139","no data","no data","",
"NCD age-standardized death rate","","2019","Seychelles","African Region","Total","","569.9074","no data","no data","",
"NCD age-standardized death rate","","2019","Seychelles","African Region","Males","","704.4362","no data","no data","",
"NCD age-standardized death rate","","2019","Seychelles","African Region","Females","","452.8005","no data","no data","",
"NCD age-standardized death rate","","2019","Sierra Leone","African Region","Total","","636.3089","no data","no data","",
"NCD age-standardized death rate","","2019","Sierra Leone","African Region","Males","","631.8021","no data","no data","",
"NCD age-standardized death rate","","2019","Sierra Leone","African Region","Females","","640.9517","no data","no data","",
"NCD age-standardized death rate","","2019","Singapore","Western Pacific Region","Total","","234.8398","no data","no data","",
"NCD age-standardized death rate","","2019","Singapore","Western Pacific Region","Males","","288.2058","no data","no data","",
"NCD age-standardized death rate","","2019","Singapore","Western Pacific Region","Females","","185.5783","no data","no data","",
"NCD age-standardized death rate","","2019","Slovakia","European Region","Total","","441.7813","no data","no data","",
"NCD age-standardized death rate","","2019","Slovakia","European Region","Males","","582.4307","no data","no data","",
"NCD age-standardized death rate","","2019","Slovakia","European Region","Females","","340.8918","no data","no data","",
"NCD age-standardized death rate","","2019","Slovenia","European Region","Total","","339.7941","no data","no data","",
"NCD age-standardized death rate","","2019","Slovenia","European Region","Males","","432.8926","no data","no data","",
"NCD age-standardized death rate","","2019","Slovenia","European Region","Females","","260.949","no data","no data","",
"NCD age-standardized death rate","","2019","Solomon Islands","Western Pacific Region","Total","","909.0733","no data","no data","",
"NCD age-standardized death rate","","2019","Solomon Islands","Western Pacific Region","Males","","1036.183","no data","no data","",
"NCD age-standardized death rate","","2019","Solomon Islands","Western Pacific Region","Females","","785.3695","no data","no data","",
"NCD age-standardized death rate","","2019","Somalia","Eastern Mediterranean Region","Total","","769.1506","no data","no data","",
"NCD age-standardized death rate","","2019","Somalia","Eastern Mediterranean Region","Males","","888.4948","no data","no data","",
"NCD age-standardized death rate","","2019","Somalia","Eastern Mediterranean Region","Females","","657.5855","no data","no data","",
"NCD age-standardized death rate","","2019","South Africa","African Region","Total","","618.3997","no data","no data","",
"NCD age-standardized death rate","","2019","South Africa","African Region","Males","","725.5957","no data","no data","",
"NCD age-standardized death rate","","2019","South Africa","African Region","Females","","543.1254","no data","no data","",
"NCD age-standardized death rate","","2019","South Sudan","African Region","Total","","481.0701","no data","no data","",
"NCD age-standardized death rate","","2019","South Sudan","African Region","Males","","524.0251","no data","no data","",
"NCD age-standardized death rate","","2019","South Sudan","African Region","Females","","443.9141","no data","no data","",
"NCD age-standardized death rate","","2019","Spain","European Region","Total","","282.0769","no data","no data","",
"NCD age-standardized death rate","","2019","Spain","European Region","Males","","363.8808","no data","no data","",
"NCD age-standardized death rate","","2019","Spain","European Region","Females","","214.6725","no data","no data","",
"NCD age-standardized death rate","","2019","Sri Lanka","South-East Asian Region","Total","","466.6501","no data","no data","",
"NCD age-standardized death rate","","2019","Sri Lanka","South-East Asian Region","Males","","588.2463","no data","no data","",
"NCD age-standardized death rate","","2019","Sri Lanka","South-East Asian Region","Females","","374.1066","no data","no data","",
"NCD age-standardized death rate","","2019","Sudan","Eastern Mediterranean Region","Total","","625.6681","no data","no data","",
